"index","AtomID","start_utc","end_utc","duration_sec","label","exceeds_left","exceeds_right"
89996,"111853_1749724462_1_4032059#1749735912#7#Sedentary",1749735912,1749735919,7,"Sedentary",FALSE,FALSE
89997,"111853_1749724462_1_4032059#1749735919#8#Sedentary",1749735919,1749735927,8,"Sedentary",FALSE,FALSE
89998,"111853_1749724462_1_4032059#1749735927#49#Sedentary",1749735927,1749735976,49,"Sedentary",FALSE,FALSE
89999,"111853_1749724462_1_4032059#1749735976#10#Sedentary",1749735976,1749735986,10,"Sedentary",FALSE,FALSE
90000,"111853_1749724462_1_4032059#1749735986#41#Sedentary",1749735986,1749736027,41,"Sedentary",FALSE,FALSE
90001,"111853_1749724462_1_4032059#1749736027#24#Sedentary",1749736027,1749736051,24,"Sedentary",FALSE,FALSE
90002,"111853_1749724462_1_4032059#1749736051#13#Sedentary",1749736051,1749736064,13,"Sedentary",FALSE,FALSE
90003,"111853_1749724462_1_4032059#1749736064#11#Sedentary",1749736064,1749736075,11,"Sedentary",FALSE,FALSE
90004,"111853_1749724462_1_4032059#1749736075#8#Sedentary",1749736075,1749736083,8,"Sedentary",FALSE,FALSE
90005,"111853_1749724462_1_4032059#1749736083#16#Sedentary",1749736083,1749736099,16,"Sedentary",FALSE,FALSE
90006,"111853_1749724462_1_4032059#1749736099#10#Sedentary",1749736099,1749736109,10,"Sedentary",FALSE,FALSE
90007,"111853_1749724462_1_4032059#1749736109#19#Sedentary",1749736109,1749736128,19,"Sedentary",FALSE,FALSE
90008,"111853_1749724462_1_4032059#1749736128#55#Sedentary",1749736128,1749736183,55,"Sedentary",FALSE,FALSE
90009,"111853_1749724462_1_4032059#1749736183#28#Sedentary",1749736183,1749736211,28,"Sedentary",FALSE,FALSE
90010,"111853_1749724462_1_4032059#1749736211#32#Sedentary",1749736211,1749736243,32,"Sedentary",FALSE,FALSE
90011,"111853_1749724462_1_4032059#1749736243#15#Sedentary",1749736243,1749736258,15,"Sedentary",FALSE,FALSE
90012,"111853_1749724462_1_4032059#1749736258#9#Sedentary",1749736258,1749736267,9,"Sedentary",FALSE,FALSE
90013,"111853_1749724462_1_4032059#1749736267#27#Sedentary",1749736267,1749736294,27,"Sedentary",FALSE,FALSE
90014,"111853_1749724462_1_4032059#1749736294#14#Sedentary",1749736294,1749736308,14,"Sedentary",FALSE,FALSE
90015,"111853_1749724462_1_4032059#1749736308#51#Sedentary",1749736308,1749736359,51,"Sedentary",FALSE,FALSE
90016,"111853_1749724462_1_4032059#1749736359#12#Sedentary",1749736359,1749736371,12,"Sedentary",FALSE,FALSE
90017,"111853_1749724462_1_4032059#1749736371#9#Sedentary",1749736371,1749736380,9,"Sedentary",FALSE,FALSE
90018,"111853_1749724462_1_4032059#1749736380#13#Sedentary",1749736380,1749736393,13,"Sedentary",FALSE,FALSE
90019,"111853_1749724462_1_4032059#1749736393#46#Sedentary",1749736393,1749736439,46,"Sedentary",FALSE,FALSE
90020,"111853_1749724462_1_4032059#1749736439#10#Sedentary",1749736439,1749736449,10,"Sedentary",FALSE,FALSE
90021,"111853_1749724462_1_4032059#1749736449#22#Sedentary",1749736449,1749736471,22,"Sedentary",FALSE,FALSE
90022,"111853_1749724462_1_4032059#1749736471#6#Sedentary",1749736471,1749736477,6,"Sedentary",FALSE,FALSE
90023,"111853_1749724462_1_4032059#1749736477#26#Sedentary",1749736477,1749736503,26,"Sedentary",FALSE,FALSE
90024,"111853_1749724462_1_4032059#1749736503#32#Sedentary",1749736503,1749736535,32,"Sedentary",FALSE,FALSE
90025,"111853_1749724462_1_4032059#1749736535#25#Sedentary",1749736535,1749736560,25,"Sedentary",FALSE,FALSE
90026,"111853_1749724462_1_4032059#1749736560#11#Sedentary",1749736560,1749736571,11,"Sedentary",FALSE,FALSE
90027,"111853_1749724462_1_4032059#1749736571#34#Sedentary",1749736571,1749736605,34,"Sedentary",FALSE,FALSE
90028,"111853_1749724462_1_4032059#1749736605#31#Sedentary",1749736605,1749736636,31,"Sedentary",FALSE,FALSE
90029,"111853_1749724462_1_4032059#1749736636#5#Sedentary",1749736636,1749736641,5,"Sedentary",FALSE,FALSE
90030,"111853_1749724462_1_4032059#1749736641#61#Sedentary",1749736641,1749736702,61,"Sedentary",FALSE,FALSE
90031,"111853_1749724462_1_4032059#1749736702#98#Sedentary",1749736702,1749736800,98,"Sedentary",FALSE,FALSE
90032,"111853_1749724462_1_4032059#1749736800#298#Sedentary",1749736800,1749737098,298,"Sedentary",FALSE,FALSE
90033,"111853_1749724462_1_4032059#1749737098#63#Active",1749737098,1749737161,63,"Active",FALSE,FALSE
90034,"111853_1749724462_1_4032059#1749737161#22#Active",1749737161,1749737183,22,"Active",FALSE,FALSE
90035,"111853_1749724462_1_4032059#1749737183#15#Active",1749737183,1749737198,15,"Active",FALSE,FALSE
90036,"111853_1749724462_1_4032059#1749737198#88#Sedentary",1749737198,1749737286,88,"Sedentary",FALSE,FALSE
90037,"111853_1749724462_1_4032059#1749737286#19#Sedentary",1749737286,1749737305,19,"Sedentary",FALSE,FALSE
90038,"111853_1749724462_1_4032059#1749737305#107#Sedentary",1749737305,1749737412,107,"Sedentary",FALSE,FALSE
90039,"111853_1749724462_1_4032059#1749737412#24#Active",1749737412,1749737436,24,"Active",FALSE,FALSE
90040,"111853_1749724462_1_4032059#1749737436#19#Sedentary",1749737436,1749737455,19,"Sedentary",FALSE,FALSE
90041,"111853_1749724462_1_4032059#1749737455#237#Sedentary",1749737455,1749737692,237,"Sedentary",FALSE,FALSE
90042,"111853_1749724462_1_4032059#1749737692#61#Active",1749737692,1749737753,61,"Active",FALSE,FALSE
90043,"111853_1749724462_1_4032059#1749737753#117#Sedentary",1749737753,1749737870,117,"Sedentary",FALSE,FALSE
90044,"111853_1749724462_1_4032059#1749737870#82#Sedentary",1749737870,1749737952,82,"Sedentary",FALSE,FALSE
90045,"111853_1749724462_1_4032059#1749737952#33#Sedentary",1749737952,1749737985,33,"Sedentary",FALSE,FALSE
90046,"111853_1749724462_1_4032059#1749737985#24#Sedentary",1749737985,1749738009,24,"Sedentary",FALSE,FALSE
90047,"111853_1749724462_1_4032059#1749738009#15#Sedentary",1749738009,1749738024,15,"Sedentary",FALSE,FALSE
90048,"111853_1749724462_1_4032059#1749738024#25#Sedentary",1749738024,1749738049,25,"Sedentary",FALSE,FALSE
90049,"111853_1749724462_1_4032059#1749738049#39#Sedentary",1749738049,1749738088,39,"Sedentary",FALSE,FALSE
90050,"111853_1749724462_1_4032059#1749738088#17#Active",1749738088,1749738105,17,"Active",FALSE,FALSE
90051,"111853_1749724462_1_4032059#1749738105#256#Sedentary",1749738105,1749738361,256,"Sedentary",FALSE,FALSE
90052,"111853_1749724462_1_4032059#1749738361#18#Sedentary",1749738361,1749738379,18,"Sedentary",FALSE,FALSE
90053,"111853_1749724462_1_4032059#1749738379#52#Sedentary",1749738379,1749738431,52,"Sedentary",FALSE,FALSE
90054,"111853_1749724462_1_4032059#1749738431#20#Sedentary",1749738431,1749738451,20,"Sedentary",FALSE,FALSE
90055,"111853_1749724462_1_4032059#1749738451#113#Sedentary",1749738451,1749738564,113,"Sedentary",FALSE,FALSE
90056,"111853_1749724462_1_4032059#1749738564#48#Sedentary",1749738564,1749738612,48,"Sedentary",FALSE,FALSE
90057,"111853_1749724462_1_4032059#1749738612#10#Sedentary",1749738612,1749738622,10,"Sedentary",FALSE,FALSE
90058,"111853_1749724462_1_4032059#1749738622#136#SlowWalk",1749738622,1749738758,136,"SlowWalk",FALSE,FALSE
90059,"111853_1749724462_1_4032059#1749738758#10#Active",1749738758,1749738768,10,"Active",FALSE,FALSE
90060,"111853_1749724462_1_4032059#1749738768#75#SlowWalk",1749738768,1749738843,75,"SlowWalk",FALSE,FALSE
90061,"111853_1749724462_1_4032059#1749738843#106#Active",1749738843,1749738949,106,"Active",FALSE,FALSE
90062,"111853_1749724462_1_4032059#1749738949#76#Active",1749738949,1749739025,76,"Active",FALSE,FALSE
90063,"111853_1749724462_1_4032059#1749739025#184#Active",1749739025,1749739209,184,"Active",FALSE,FALSE
90064,"111853_1749724462_1_4032059#1749739209#19#Active",1749739209,1749739228,19,"Active",FALSE,FALSE
90065,"111853_1749724462_1_4032059#1749739228#53#Active",1749739228,1749739281,53,"Active",FALSE,FALSE
90066,"111853_1749724462_1_4032059#1749739281#38#Active",1749739281,1749739319,38,"Active",FALSE,FALSE
90067,"111853_1749724462_1_4032059#1749739319#36#Active",1749739319,1749739355,36,"Active",FALSE,FALSE
90068,"111853_1749724462_1_4032059#1749739355#7#Active",1749739355,1749739362,7,"Active",FALSE,FALSE
90069,"111853_1749724462_1_4032059#1749739362#21#Active",1749739362,1749739383,21,"Active",FALSE,FALSE
90070,"111853_1749724462_1_4032059#1749739383#19#Active",1749739383,1749739402,19,"Active",FALSE,FALSE
90071,"111853_1749724462_1_4032059#1749739402#65#Active",1749739402,1749739467,65,"Active",FALSE,FALSE
90072,"111853_1749724462_1_4032059#1749739467#24#Active",1749739467,1749739491,24,"Active",FALSE,FALSE
90073,"111853_1749724462_1_4032059#1749739491#115#Active",1749739491,1749739606,115,"Active",FALSE,FALSE
90074,"111853_1749724462_1_4032059#1749739606#35#Active",1749739606,1749739641,35,"Active",FALSE,FALSE
90075,"111853_1749724462_1_4032059#1749739641#59#Active",1749739641,1749739700,59,"Active",FALSE,FALSE
90076,"111853_1749724462_1_4032059#1749739700#53#Active",1749739700,1749739753,53,"Active",FALSE,FALSE
90077,"111853_1749724462_1_4032059#1749739753#34#Active",1749739753,1749739787,34,"Active",FALSE,FALSE
90078,"111853_1749724462_1_4032059#1749739787#87#Active",1749739787,1749739874,87,"Active",FALSE,FALSE
90079,"111853_1749724462_1_4032059#1749739874#57#Active",1749739874,1749739931,57,"Active",FALSE,FALSE
90080,"111853_1749724462_1_4032059#1749739931#76#Active",1749739931,1749740007,76,"Active",FALSE,FALSE
90081,"111853_1749724462_1_4032059#1749740007#7#Active",1749740007,1749740014,7,"Active",FALSE,FALSE
90082,"111853_1749724462_1_4032059#1749740014#33#Active",1749740014,1749740047,33,"Active",FALSE,FALSE
90083,"111853_1749724462_1_4032059#1749740047#7#Active",1749740047,1749740054,7,"Active",FALSE,FALSE
90084,"111853_1749724462_1_4032059#1749740054#146#Active",1749740054,1749740200,146,"Active",FALSE,FALSE
90085,"111853_1749724462_1_4032059#1749740200#32#Sedentary",1749740200,1749740232,32,"Sedentary",FALSE,FALSE
90086,"111853_1749724462_1_4032059#1749740232#147#Active",1749740232,1749740379,147,"Active",FALSE,FALSE
90087,"111853_1749724462_1_4032059#1749740379#31#Active",1749740379,1749740410,31,"Active",FALSE,FALSE
90088,"111853_1749724462_1_4032059#1749740410#21#Active",1749740410,1749740431,21,"Active",FALSE,FALSE
90089,"111853_1749724462_1_4032059#1749740431#28#Active",1749740431,1749740459,28,"Active",FALSE,FALSE
90090,"111853_1749724462_1_4032059#1749740459#16#Active",1749740459,1749740475,16,"Active",FALSE,FALSE
90091,"111853_1749724462_1_4032059#1749740475#63#Active",1749740475,1749740538,63,"Active",FALSE,FALSE
90092,"111853_1749724462_1_4032059#1749740538#41#Active",1749740538,1749740579,41,"Active",FALSE,FALSE
90093,"111853_1749724462_1_4032059#1749740579#31#Active",1749740579,1749740610,31,"Active",FALSE,FALSE
90094,"111853_1749724462_1_4032059#1749740610#37#Active",1749740610,1749740647,37,"Active",FALSE,FALSE
90095,"111853_1749724462_1_4032059#1749740647#18#Active",1749740647,1749740665,18,"Active",FALSE,FALSE
90096,"111853_1749724462_1_4032059#1749740665#23#Active",1749740665,1749740688,23,"Active",FALSE,FALSE
90097,"111853_1749724462_1_4032059#1749740688#11#Active",1749740688,1749740699,11,"Active",FALSE,FALSE
90098,"111853_1749724462_1_4032059#1749740699#19#Active",1749740699,1749740718,19,"Active",FALSE,FALSE
90099,"111853_1749724462_1_4032059#1749740718#61#Active",1749740718,1749740779,61,"Active",FALSE,FALSE
90100,"111853_1749724462_1_4032059#1749740779#93#Active",1749740779,1749740872,93,"Active",FALSE,FALSE
90101,"111853_1749724462_1_4032059#1749740872#9#Active",1749740872,1749740881,9,"Active",FALSE,FALSE
90102,"111853_1749724462_1_4032059#1749740881#18#Active",1749740881,1749740899,18,"Active",FALSE,FALSE
90103,"111853_1749724462_1_4032059#1749740899#21#Active",1749740899,1749740920,21,"Active",FALSE,FALSE
90104,"111853_1749724462_1_4032059#1749740920#35#Sedentary",1749740920,1749740955,35,"Sedentary",FALSE,FALSE
90105,"111853_1749724462_1_4032059#1749740955#77#Active",1749740955,1749741032,77,"Active",FALSE,FALSE
90106,"111853_1749724462_1_4032059#1749741032#78#Active",1749741032,1749741110,78,"Active",FALSE,FALSE
90107,"111853_1749724462_1_4032059#1749741110#16#Sedentary",1749741110,1749741126,16,"Sedentary",FALSE,FALSE
90108,"111853_1749724462_1_4032059#1749741126#80#Active",1749741126,1749741206,80,"Active",FALSE,FALSE
90109,"111853_1749724462_1_4032059#1749741206#7#Active",1749741206,1749741213,7,"Active",FALSE,FALSE
90110,"111853_1749724462_1_4032059#1749741213#35#Active",1749741213,1749741248,35,"Active",FALSE,FALSE
90111,"111853_1749724462_1_4032059#1749741248#23#Active",1749741248,1749741271,23,"Active",FALSE,FALSE
90112,"111853_1749724462_1_4032059#1749741271#5#Active",1749741271,1749741276,5,"Active",FALSE,FALSE
90113,"111853_1749724462_1_4032059#1749741276#32#Active",1749741276,1749741308,32,"Active",FALSE,FALSE
90114,"111853_1749724462_1_4032059#1749741308#42#Active",1749741308,1749741350,42,"Active",FALSE,FALSE
90115,"111853_1749724462_1_4032059#1749741350#67#Active",1749741350,1749741417,67,"Active",FALSE,FALSE
90116,"111853_1749724462_1_4032059#1749741417#21#Active",1749741417,1749741438,21,"Active",FALSE,FALSE
90117,"111853_1749724462_1_4032059#1749741438#25#Active",1749741438,1749741463,25,"Active",FALSE,FALSE
90118,"111853_1749724462_1_4032059#1749741463#38#Active",1749741463,1749741501,38,"Active",FALSE,FALSE
90119,"111853_1749724462_1_4032059#1749741501#77#Active",1749741501,1749741578,77,"Active",FALSE,FALSE
90120,"111853_1749724462_1_4032059#1749741578#32#Sedentary",1749741578,1749741610,32,"Sedentary",FALSE,FALSE
90121,"111853_1749724462_1_4032059#1749741610#64#Active",1749741610,1749741674,64,"Active",FALSE,FALSE
90122,"111853_1749724462_1_4032059#1749741674#36#Active",1749741674,1749741710,36,"Active",FALSE,FALSE
90123,"111853_1749724462_1_4032059#1749741710#58#Active",1749741710,1749741768,58,"Active",FALSE,FALSE
90124,"111853_1749724462_1_4032059#1749741768#40#Sedentary",1749741768,1749741808,40,"Sedentary",FALSE,FALSE
90125,"111853_1749724462_1_4032059#1749741808#12#Active",1749741808,1749741820,12,"Active",FALSE,FALSE
90126,"111853_1749724462_1_4032059#1749741820#61#Sedentary",1749741820,1749741881,61,"Sedentary",FALSE,FALSE
90127,"111853_1749724462_1_4032059#1749741881#35#Sedentary",1749741881,1749741916,35,"Sedentary",FALSE,FALSE
90128,"111853_1749724462_1_4032059#1749741916#24#Sedentary",1749741916,1749741940,24,"Sedentary",FALSE,FALSE
90129,"111853_1749724462_1_4032059#1749741940#22#Active",1749741940,1749741962,22,"Active",FALSE,FALSE
90130,"111853_1749724462_1_4032059#1749741962#45#Sedentary",1749741962,1749742007,45,"Sedentary",FALSE,FALSE
90131,"111853_1749724462_1_4032059#1749742007#70#Sedentary",1749742007,1749742077,70,"Sedentary",FALSE,FALSE
90132,"111853_1749724462_1_4032059#1749742077#25#Sedentary",1749742077,1749742102,25,"Sedentary",FALSE,FALSE
90133,"111853_1749724462_1_4032059#1749742102#17#Active",1749742102,1749742119,17,"Active",FALSE,FALSE
90134,"111853_1749724462_1_4032059#1749742119#23#Sedentary",1749742119,1749742142,23,"Sedentary",FALSE,FALSE
90135,"111853_1749724462_1_4032059#1749742142#15#Sedentary",1749742142,1749742157,15,"Sedentary",FALSE,FALSE
90136,"111853_1749724462_1_4032059#1749742157#27#Active",1749742157,1749742184,27,"Active",FALSE,FALSE
90137,"111853_1749724462_1_4032059#1749742184#80#Active",1749742184,1749742264,80,"Active",FALSE,FALSE
90138,"111853_1749724462_1_4032059#1749742264#38#Active",1749742264,1749742302,38,"Active",FALSE,FALSE
90139,"111853_1749724462_1_4032059#1749742302#85#Active",1749742302,1749742387,85,"Active",FALSE,FALSE
90140,"111853_1749724462_1_4032059#1749742387#10#Sedentary",1749742387,1749742397,10,"Sedentary",FALSE,FALSE
90141,"111853_1749724462_1_4032059#1749742397#18#Sedentary",1749742397,1749742415,18,"Sedentary",FALSE,FALSE
90142,"111853_1749724462_1_4032059#1749742415#96#Active",1749742415,1749742511,96,"Active",FALSE,FALSE
90143,"111853_1749724462_1_4032059#1749742511#72#Sedentary",1749742511,1749742583,72,"Sedentary",FALSE,FALSE
90144,"111853_1749724462_1_4032059#1749742583#23#Active",1749742583,1749742606,23,"Active",FALSE,FALSE
90145,"111853_1749724462_1_4032059#1749742606#7#Active",1749742606,1749742613,7,"Active",FALSE,FALSE
90146,"111853_1749724462_1_4032059#1749742613#21#Sedentary",1749742613,1749742634,21,"Sedentary",FALSE,FALSE
90147,"111853_1749724462_1_4032059#1749742634#16#Sedentary",1749742634,1749742650,16,"Sedentary",FALSE,FALSE
90148,"111853_1749724462_1_4032059#1749742650#36#Sedentary",1749742650,1749742686,36,"Sedentary",FALSE,FALSE
90149,"111853_1749724462_1_4032059#1749742686#13#Active",1749742686,1749742699,13,"Active",FALSE,FALSE
90150,"111853_1749724462_1_4032059#1749742699#286#Active",1749742699,1749742985,286,"Active",FALSE,FALSE
90151,"111853_1749724462_1_4032059#1749742985#34#Sedentary",1749742985,1749743019,34,"Sedentary",FALSE,FALSE
90152,"111853_1749724462_1_4032059#1749743019#13#Sedentary",1749743019,1749743032,13,"Sedentary",FALSE,FALSE
90153,"111853_1749724462_1_4032059#1749743032#78#Active",1749743032,1749743110,78,"Active",FALSE,FALSE
90154,"111853_1749724462_1_4032059#1749743110#27#Active",1749743110,1749743137,27,"Active",FALSE,FALSE
90155,"111853_1749724462_1_4032059#1749743137#42#Sedentary",1749743137,1749743179,42,"Sedentary",FALSE,FALSE
90156,"111853_1749724462_1_4032059#1749743179#26#Sedentary",1749743179,1749743205,26,"Sedentary",FALSE,FALSE
90157,"111853_1749724462_1_4032059#1749743205#23#Active",1749743205,1749743228,23,"Active",FALSE,FALSE
90158,"111853_1749724462_1_4032059#1749743228#11#Active",1749743228,1749743239,11,"Active",FALSE,FALSE
90159,"111853_1749724462_1_4032059#1749743239#28#Sedentary",1749743239,1749743267,28,"Sedentary",FALSE,FALSE
90160,"111853_1749724462_1_4032059#1749743267#44#Active",1749743267,1749743311,44,"Active",FALSE,FALSE
90161,"111853_1749724462_1_4032059#1749743311#13#Active",1749743311,1749743324,13,"Active",FALSE,FALSE
90162,"111853_1749724462_1_4032059#1749743324#40#Active",1749743324,1749743364,40,"Active",FALSE,FALSE
90163,"111853_1749724462_1_4032059#1749743364#26#Sedentary",1749743364,1749743390,26,"Sedentary",FALSE,FALSE
90164,"111853_1749724462_1_4032059#1749743390#8#Active",1749743390,1749743398,8,"Active",FALSE,FALSE
90165,"111853_1749724462_1_4032059#1749743398#33#Active",1749743398,1749743431,33,"Active",FALSE,FALSE
90166,"111853_1749724462_1_4032059#1749743431#68#Active",1749743431,1749743499,68,"Active",FALSE,FALSE
90167,"111853_1749724462_1_4032059#1749743499#17#Sedentary",1749743499,1749743516,17,"Sedentary",FALSE,FALSE
90168,"111853_1749724462_1_4032059#1749743516#155#Active",1749743516,1749743671,155,"Active",FALSE,FALSE
90169,"111853_1749724462_1_4032059#1749743671#26#Active",1749743671,1749743697,26,"Active",FALSE,FALSE
90170,"111853_1749724462_1_4032059#1749743697#218#Active",1749743697,1749743915,218,"Active",FALSE,FALSE
90171,"111853_1749724462_1_4032059#1749743915#30#SlowWalk",1749743915,1749743945,30,"SlowWalk",FALSE,FALSE
90172,"111853_1749724462_1_4032059#1749743945#67#Active",1749743945,1749744012,67,"Active",FALSE,FALSE
90173,"111853_1749724462_1_4032059#1749744012#83#Sedentary",1749744012,1749744095,83,"Sedentary",FALSE,FALSE
90174,"111853_1749724462_1_4032059#1749744095#44#Active",1749744095,1749744139,44,"Active",FALSE,FALSE
90175,"111853_1749724462_1_4032059#1749744139#9#Active",1749744139,1749744148,9,"Active",FALSE,FALSE
90176,"111853_1749724462_1_4032059#1749744148#12#Sedentary",1749744148,1749744160,12,"Sedentary",FALSE,FALSE
90177,"111853_1749724462_1_4032059#1749744160#233#Active",1749744160,1749744393,233,"Active",FALSE,FALSE
90178,"111853_1749724462_1_4032059#1749744393#26#Active",1749744393,1749744419,26,"Active",FALSE,FALSE
90179,"111853_1749724462_1_4032059#1749744419#5#Active",1749744419,1749744424,5,"Active",FALSE,FALSE
90180,"111853_1749724462_1_4032059#1749744424#22#Active",1749744424,1749744446,22,"Active",FALSE,FALSE
90181,"111853_1749724462_1_4032059#1749744446#71#Sedentary",1749744446,1749744517,71,"Sedentary",FALSE,FALSE
90182,"111853_1749724462_1_4032059#1749744517#35#Sedentary",1749744517,1749744552,35,"Sedentary",FALSE,FALSE
90183,"111853_1749724462_1_4032059#1749744552#21#Active",1749744552,1749744573,21,"Active",FALSE,FALSE
90184,"111853_1749724462_1_4032059#1749744573#6#Sedentary",1749744573,1749744579,6,"Sedentary",FALSE,FALSE
90185,"111853_1749724462_1_4032059#1749744579#28#Active",1749744579,1749744607,28,"Active",FALSE,FALSE
90186,"111853_1749724462_1_4032059#1749744607#84#Sedentary",1749744607,1749744691,84,"Sedentary",FALSE,FALSE
90187,"111853_1749724462_1_4032059#1749744691#5#Sedentary",1749744691,1749744696,5,"Sedentary",FALSE,FALSE
90188,"111853_1749724462_1_4032059#1749744696#35#Sedentary",1749744696,1749744731,35,"Sedentary",FALSE,FALSE
90189,"111853_1749724462_1_4032059#1749744731#17#Sedentary",1749744731,1749744748,17,"Sedentary",FALSE,FALSE
90190,"111853_1749724462_1_4032059#1749744748#9#Active",1749744748,1749744757,9,"Active",FALSE,FALSE
90191,"111853_1749724462_1_4032059#1749744757#39#Active",1749744757,1749744796,39,"Active",FALSE,FALSE
90192,"111853_1749724462_1_4032059#1749744796#13#Active",1749744796,1749744809,13,"Active",FALSE,FALSE
90193,"111853_1749724462_1_4032059#1749744809#20#Sedentary",1749744809,1749744829,20,"Sedentary",FALSE,FALSE
90194,"111853_1749724462_1_4032059#1749744829#24#Sedentary",1749744829,1749744853,24,"Sedentary",FALSE,FALSE
90195,"111853_1749724462_1_4032059#1749744853#19#Active",1749744853,1749744872,19,"Active",FALSE,FALSE
90196,"111853_1749724462_1_4032059#1749744872#13#Sedentary",1749744872,1749744885,13,"Sedentary",FALSE,FALSE
90197,"111853_1749724462_1_4032059#1749744885#10#Sedentary",1749744885,1749744895,10,"Sedentary",FALSE,FALSE
90198,"111853_1749724462_1_4032059#1749744895#15#Sedentary",1749744895,1749744910,15,"Sedentary",FALSE,FALSE
90199,"111853_1749724462_1_4032059#1749744910#18#Sedentary",1749744910,1749744928,18,"Sedentary",FALSE,FALSE
90200,"111853_1749724462_1_4032059#1749744928#77#Sedentary",1749744928,1749745005,77,"Sedentary",FALSE,FALSE
90201,"111853_1749724462_1_4032059#1749745005#6#Sedentary",1749745005,1749745011,6,"Sedentary",FALSE,FALSE
90202,"111853_1749724462_1_4032059#1749745011#135#Sedentary",1749745011,1749745146,135,"Sedentary",FALSE,FALSE
90203,"111853_1749724462_1_4032059#1749745146#93#Sedentary",1749745146,1749745239,93,"Sedentary",FALSE,FALSE
90204,"111853_1749724462_1_4032059#1749745239#41#Sedentary",1749745239,1749745280,41,"Sedentary",FALSE,FALSE
90205,"111853_1749724462_1_4032059#1749745280#13#Sedentary",1749745280,1749745293,13,"Sedentary",FALSE,FALSE
90206,"111853_1749724462_1_4032059#1749745293#31#Active",1749745293,1749745324,31,"Active",FALSE,FALSE
90207,"111853_1749724462_1_4032059#1749745324#19#Sedentary",1749745324,1749745343,19,"Sedentary",FALSE,FALSE
90208,"111853_1749724462_1_4032059#1749745343#32#Active",1749745343,1749745375,32,"Active",FALSE,FALSE
90209,"111853_1749724462_1_4032059#1749745375#120#Active",1749745375,1749745495,120,"Active",FALSE,FALSE
90210,"111853_1749724462_1_4032059#1749745495#26#Active",1749745495,1749745521,26,"Active",FALSE,FALSE
90211,"111853_1749724462_1_4032059#1749745521#8#Active",1749745521,1749745529,8,"Active",FALSE,FALSE
90212,"111853_1749724462_1_4032059#1749745529#153#Active",1749745529,1749745682,153,"Active",FALSE,FALSE
90213,"111853_1749724462_1_4032059#1749745682#37#Active",1749745682,1749745719,37,"Active",FALSE,FALSE
90214,"111853_1749724462_1_4032059#1749745719#45#Active",1749745719,1749745764,45,"Active",FALSE,FALSE
90215,"111853_1749724462_1_4032059#1749745764#36#Sedentary",1749745764,1749745800,36,"Sedentary",FALSE,FALSE
90216,"111853_1749724462_1_4032059#1749745800#16#Active",1749745800,1749745816,16,"Active",FALSE,FALSE
90217,"111853_1749724462_1_4032059#1749745816#119#Active",1749745816,1749745935,119,"Active",FALSE,FALSE
90218,"111853_1749724462_1_4032059#1749745935#80#Active",1749745935,1749746015,80,"Active",FALSE,FALSE
90219,"111853_1749724462_1_4032059#1749746015#43#Sedentary",1749746015,1749746058,43,"Sedentary",FALSE,FALSE
90220,"111853_1749724462_1_4032059#1749746058#97#Sedentary",1749746058,1749746155,97,"Sedentary",FALSE,FALSE
90221,"111853_1749724462_1_4032059#1749746155#30#Sedentary",1749746155,1749746185,30,"Sedentary",FALSE,FALSE
90222,"111853_1749724462_1_4032059#1749746185#15#Sedentary",1749746185,1749746200,15,"Sedentary",FALSE,FALSE
90223,"111853_1749724462_1_4032059#1749746200#23#Sedentary",1749746200,1749746223,23,"Sedentary",FALSE,FALSE
90224,"111853_1749724462_1_4032059#1749746223#10#Sedentary",1749746223,1749746233,10,"Sedentary",FALSE,FALSE
90225,"111853_1749724462_1_4032059#1749746233#15#Sedentary",1749746233,1749746248,15,"Sedentary",FALSE,FALSE
90226,"111853_1749724462_1_4032059#1749746248#74#Sedentary",1749746248,1749746322,74,"Sedentary",FALSE,FALSE
90227,"111853_1749724462_1_4032059#1749746322#45#Sedentary",1749746322,1749746367,45,"Sedentary",FALSE,FALSE
90228,"111853_1749724462_1_4032059#1749746367#43#Sedentary",1749746367,1749746410,43,"Sedentary",FALSE,FALSE
90229,"111853_1749724462_1_4032059#1749746410#8#Sedentary",1749746410,1749746418,8,"Sedentary",FALSE,FALSE
90230,"111853_1749724462_1_4032059#1749746418#18#Sedentary",1749746418,1749746436,18,"Sedentary",FALSE,FALSE
90231,"111853_1749724462_1_4032059#1749746436#12#Sedentary",1749746436,1749746448,12,"Sedentary",FALSE,FALSE
90232,"111853_1749724462_1_4032059#1749746448#28#Sedentary",1749746448,1749746476,28,"Sedentary",FALSE,FALSE
90233,"111853_1749724462_1_4032059#1749746476#71#Sedentary",1749746476,1749746547,71,"Sedentary",FALSE,FALSE
90234,"111853_1749724462_1_4032059#1749746547#60#Active",1749746547,1749746607,60,"Active",FALSE,FALSE
90235,"111853_1749724462_1_4032059#1749746607#54#Active",1749746607,1749746661,54,"Active",FALSE,FALSE
90236,"111853_1749724462_1_4032059#1749746661#69#SlowWalk",1749746661,1749746730,69,"SlowWalk",FALSE,FALSE
90237,"111853_1749724462_1_4032059#1749746730#32#Active",1749746730,1749746762,32,"Active",FALSE,FALSE
90238,"111853_1749724462_1_4032059#1749746762#88#Sedentary",1749746762,1749746850,88,"Sedentary",FALSE,FALSE
90239,"111853_1749724462_1_4032059#1749746850#67#Sedentary",1749746850,1749746917,67,"Sedentary",FALSE,FALSE
